Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2023/2024,31/03/2024,14:30,Rubin Kazan,Akhmat Grozny,2,1,H,2.47,3.07,3.24,2.51,3.21,3.33,2.43,3.09,3.16
Russia,Premier League,2023/2024,31/03/2024,17:30,Lokomotiv Moscow,Krasnodar,1,1,D,2.68,3.29,2.77,2.68,3.46,3.09,2.51,3.33,2.87
Russia,Premier League,2023/2024,06/04/2024,12:00,Ural,Krylya Sovetov,1,2,A,2.85,3.05,2.78,2.87,3.31,2.78,2.8,3.06,2.73
Russia,Premier League,2023/2024,06/04/2024,14:30,Pari NN,Krasnodar,3,4,A,4.01,3.18,2.1,4.01,3.39,2.19,3.79,3.2,2.12
Russia,Premier League,2023/2024,06/04/2024,18:00,FK Rostov,Sochi,2,2,D,1.89,3.76,4.05,2.01,3.76,4.3,1.91,3.62,4.01
Russia,Premier League,2023/2024,07/04/2024,12:00,CSKA Moscow,Fakel Voronezh,4,1,H,1.71,3.6,5.59,1.78,3.78,5.6,1.75,3.52,5.27
Russia,Premier League,2023/2024,07/04/2024,14:30,Akhmat Grozny,Lokomotiv Moscow,0,2,A,2.59,3.16,2.98,2.62,3.49,2.98,2.56,3.24,2.87
Russia,Premier League,2023/2024,07/04/2024,14:30,Zenit,Baltika,1,0,H,1.31,5.21,11.46,1.35,5.74,12.5,1.33,5.02,10.42
Russia,Premier League,2023/2024,07/04/2024,17:30,Dynamo Moscow,Spartak Moscow,1,2,A,2.38,3.56,2.95,2.5,3.57,2.99,2.41,3.55,2.89
Russia,Premier League,2023/2024,08/04/2024,15:00,Orenburg,Rubin Kazan,3,0,H,2.19,3.22,3.68,2.27,3.43,3.68,2.23,3.19,3.49
Russia,Premier League,2023/2024,13/04/2024,12:00,Sochi,Spartak Moscow,1,0,H,3.09,3.37,2.39,3.17,3.7,2.42,3.05,3.38,2.36
Russia,Premier League,2023/2024,13/04/2024,14:30,Akhmat Grozny,Baltika,1,7,A,2.07,3.34,3.9,2.19,3.44,3.9,2.12,3.24,3.73
Russia,Premier League,2023/2024,13/04/2024,15:00,Krasnodar,Zenit,1,2,A,3.27,3.25,2.35,3.45,3.45,2.35,3.28,3.27,2.28
Russia,Premier League,2023/2024,13/04/2024,17:30,Lokomotiv Moscow,CSKA Moscow,3,3,D,2.5,3.36,2.94,2.52,3.68,2.95,2.44,3.39,2.9
Russia,Premier League,2023/2024,14/04/2024,10:00,Orenburg,Pari NN,3,1,H,2.09,3.34,3.82,2.12,3.41,4.16,2.05,3.32,3.87
Russia,Premier League,2023/2024,14/04/2024,12:15,Ural,Dynamo Moscow,2,1,H,3.88,3.57,1.99,3.88,3.8,2.06,3.75,3.52,2.01
Russia,Premier League,2023/2024,14/04/2024,14:45,Fakel Voronezh,FK Rostov,0,1,A,3.26,3.01,2.5,3.3,3.26,2.63,3.17,3.01,2.5
Russia,Premier League,2023/2024,14/04/2024,17:00,Krylya Sovetov,Rubin Kazan,2,0,H,2.21,3.21,3.63,2.3,3.47,3.8,2.22,3.22,3.48
Russia,Premier League,2023/2024,19/04/2024,17:00,Krasnodar,Fakel Voronezh,2,0,H,1.69,3.66,5.57,1.75,3.82,5.6,1.7,3.62,5.39
Russia,Premier League,2023/2024,20/04/2024,12:00,Rubin Kazan,Lokomotiv Moscow,1,1,D,3.71,3.47,2.07,3.71,3.47,2.28,3.42,3.33,2.19
Russia,Premier League,2023/2024,20/04/2024,14:30,Baltika,Krylya Sovetov,2,1,H,2.15,3.44,3.52,2.29,3.45,3.58,2.16,3.35,3.45
Russia,Premier League,2023/2024,20/04/2024,17:30,CSKA Moscow,Akhmat Grozny,1,2,A,1.55,4.31,6.01,1.58,4.73,6.83,1.51,4.42,6.22
Russia,Premier League,2023/2024,21/04/2024,12:00,Pari NN,Dynamo Moscow,1,4,A,3.46,3.51,2.15,3.7,3.6,2.2,3.54,3.49,2.09
Russia,Premier League,2023/2024,21/04/2024,14:15,Zenit,Orenburg,1,0,H,1.45,4.77,6.93,1.47,5.6,10,1.39,4.96,8.03
Russia,Premier League,2023/2024,21/04/2024,16:15,Sochi,Ural,2,2,D,2.36,3.12,3.4,2.36,3.44,3.86,2.19,3.22,3.55
Russia,Premier League,2023/2024,21/04/2024,18:30,FK Rostov,Spartak Moscow,1,5,A,2.32,3.43,3.16,2.4,3.5,3.31,2.29,3.39,3.12
Russia,Premier League,2023/2024,24/04/2024,14:00,Orenburg,Dynamo Moscow,1,2,A,2.44,3.79,2.74,2.61,3.93,2.76,2.5,3.68,2.63
Russia,Premier League,2023/2024,24/04/2024,16:15,Pari NN,Lokomotiv Moscow,2,3,A,3.94,3.35,2.05,4.11,3.64,2.11,3.74,3.35,2.06
Russia,Premier League,2023/2024,24/04/2024,18:30,Krasnodar,Baltika,3,2,H,1.67,3.85,5.48,1.74,4.09,5.65,1.7,3.76,5.08
Russia,Premier League,2023/2024,24/04/2024,18:30,Zenit,Rubin Kazan,0,2,A,1.36,4.87,9.57,1.39,5.15,10,1.36,4.81,9.35
Russia,Premier League,2023/2024,25/04/2024,14:00,Ural,FK Rostov,0,1,A,2.6,2.98,3.15,2.69,3.31,3.15,2.57,3.02,3.05
Russia,Premier League,2023/2024,25/04/2024,16:15,Fakel Voronezh,Krylya Sovetov,0,1,A,2.85,2.87,2.95,2.85,3.21,2.98,2.73,2.97,2.9
Russia,Premier League,2023/2024,25/04/2024,18:30,Akhmat Grozny,Sochi,1,0,H,2.37,3.32,3.17,2.4,3.56,3.18,2.36,3.29,3.08
Russia,Premier League,2023/2024,25/04/2024,18:30,CSKA Moscow,Spartak Moscow,0,0,D,2.65,3.42,2.71,2.74,3.62,2.81,2.56,3.42,2.71
Russia,Premier League,2023/2024,28/04/2024,12:00,Akhmat Grozny,Pari NN,5,1,H,1.88,3.48,4.5,1.9,3.68,4.62,1.88,3.43,4.38
Russia,Premier League,2023/2024,28/04/2024,14:15,Spartak Moscow,Lokomotiv Moscow,3,2,H,2.64,3.58,2.63,2.69,3.8,2.7,2.6,3.49,2.61
Russia,Premier League,2023/2024,28/04/2024,17:15,Dynamo Moscow,Zenit,1,0,H,3.8,3.69,1.97,3.84,3.75,2.08,3.65,3.61,1.99
Russia,Premier League,2023/2024,28/04/2024,19:30,Baltika,CSKA Moscow,3,1,H,2.55,3.23,2.97,2.59,3.43,3.1,2.51,3.23,2.93
Russia,Premier League,2023/2024,29/04/2024,11:00,Krylya Sovetov,Krasnodar,0,0,D,3.32,3.43,2.24,3.51,3.45,2.28,3.26,3.36,2.23
Russia,Premier League,2023/2024,29/04/2024,13:15,Rubin Kazan,Ural,1,1,D,2.51,3.01,3.26,2.59,3.01,3.37,2.52,2.92,3.24
Russia,Premier League,2023/2024,29/04/2024,15:30,Sochi,Fakel Voronezh,0,0,D,2.05,3.16,4.22,2.19,3.18,4.3,2.1,3.1,3.92
Russia,Premier League,2023/2024,29/04/2024,17:45,FK Rostov,Orenburg,2,1,H,2.26,3.5,3.22,2.31,3.53,3.41,2.2,3.42,3.27
Russia,Premier League,2023/2024,04/05/2024,15:00,Orenburg,Krylya Sovetov,2,1,H,1.99,3.83,3.6,2.05,3.92,3.8,1.97,3.76,3.55
Russia,Premier League,2023/2024,04/05/2024,17:30,Krasnodar,Akhmat Grozny,0,1,A,1.57,4.25,5.8,1.68,4.45,5.85,1.61,4.11,5.29
Russia,Premier League,2023/2024,05/05/2024,14:30,Dynamo Moscow,Sochi,3,2,H,1.68,4.12,5.07,1.73,4.5,5.07,1.69,4.09,4.68
Russia,Premier League,2023/2024,05/05/2024,17:00,Pari NN,Spartak Moscow,0,0,D,3.96,3.58,1.97,4.35,3.68,2,3.92,3.53,1.94
Russia,Premier League,2023/2024,06/05/2024,13:45,Ural,Baltika,2,1,H,2.31,3.1,3.54,2.4,3.16,3.58,2.33,3.05,3.39
Russia,Premier League,2023/2024,06/05/2024,16:00,Fakel Voronezh,Zenit,1,1,D,7.93,3.65,1.55,7.93,3.88,1.65,6.89,3.58,1.59
Russia,Premier League,2023/2024,06/05/2024,18:30,CSKA Moscow,Rubin Kazan,2,2,D,1.68,3.72,5.61,1.76,3.72,5.7,1.7,3.61,5.27
Russia,Premier League,2023/2024,06/05/2024,18:30,Lokomotiv Moscow,FK Rostov,1,0,H,2.01,3.75,3.62,2.13,3.75,3.68,2.03,3.63,3.51
Russia,Premier League,2023/2024,10/05/2024,14:00,Krylya Sovetov,Akhmat Grozny,0,2,A,2.37,3.61,2.94,2.37,3.78,3.19,2.28,3.59,3.01
Russia,Premier League,2023/2024,11/05/2024,12:00,Rubin Kazan,FK Rostov,3,1,H,2.83,3.24,2.66,2.93,3.41,2.77,2.83,3.19,2.61
Russia,Premier League,2023/2024,11/05/2024,14:30,Spartak Moscow,Krasnodar,1,0,H,2.38,3.68,2.88,2.47,3.8,3,2.38,3.56,2.88
Russia,Premier League,2023/2024,11/05/2024,17:00,Zenit,CSKA Moscow,0,1,A,1.57,4.02,6.34,1.65,4.27,6.34,1.58,3.98,5.99
Russia,Premier League,2023/2024,11/05/2024,19:30,Baltika,Dynamo Moscow,2,3,A,3.26,3.73,2.15,3.41,3.9,2.52,3.11,3.63,2.23
Russia,Premier League,2023/2024,12/05/2024,12:00,Orenburg,Lokomotiv Moscow,0,2,A,2.3,3.8,2.94,2.36,3.95,3.06,2.3,3.71,2.89
Russia,Premier League,2023/2024,12/05/2024,14:30,Fakel Voronezh,Ural,0,0,D,2.96,2.73,2.99,2.96,2.94,3.1,2.8,2.85,2.98
Russia,Premier League,2023/2024,12/05/2024,17:00,Sochi,Pari NN,6,1,H,1.93,3.45,4.27,1.99,3.53,4.45,1.93,3.38,4.16
Russia,Premier League,2023/2024,18/05/2024,12:00,Dynamo Moscow,Krylya Sovetov,4,1,H,1.46,5.11,6.17,1.51,5.11,6.73,1.47,4.83,6.13
Russia,Premier League,2023/2024,18/05/2024,14:30,Lokomotiv Moscow,Fakel Voronezh,2,0,H,1.76,3.66,4.94,1.8,3.88,5,1.77,3.62,4.73
Russia,Premier League,2023/2024,18/05/2024,17:00,Sochi,Krasnodar,2,3,A,3.83,3.94,1.9,3.96,4.09,1.99,3.74,3.86,1.91
Russia,Premier League,2023/2024,19/05/2024,10:00,Ural,Orenburg,3,3,D,1.99,3.4,4.12,2.17,3.4,4.13,2.08,3.31,3.77
Russia,Premier League,2023/2024,19/05/2024,12:15,Spartak Moscow,Rubin Kazan,3,1,H,1.74,3.94,4.7,1.79,4,4.9,1.74,3.88,4.64
Russia,Premier League,2023/2024,19/05/2024,14:30,FK Rostov,Baltika,2,1,H,2.19,3.64,3.24,2.34,3.64,3.35,2.26,3.49,3.14
Russia,Premier League,2023/2024,19/05/2024,17:00,Akhmat Grozny,Zenit,1,5,A,6.97,4.77,1.45,7.29,4.77,1.5,6.76,4.55,1.46
Russia,Premier League,2023/2024,20/05/2024,18:00,Pari NN,CSKA Moscow,2,6,A,3.5,3.2,2.27,3.57,3.3,2.33,3.4,3.18,2.26
Russia,Premier League,2023/2024,25/05/2024,14:30,Baltika,Lokomotiv Moscow,1,3,A,2.29,3.8,2.86,2.42,3.88,2.9,2.32,3.77,2.79
Russia,Premier League,2023/2024,25/05/2024,14:30,CSKA Moscow,Ural,2,0,H,2.06,3.59,3.48,2.18,3.8,3.52,2.08,3.61,3.38
Russia,Premier League,2023/2024,25/05/2024,14:30,Fakel Voronezh,Akhmat Grozny,2,0,H,1.56,3.99,6.05,1.64,4.1,6.8,1.56,3.94,6.2
Russia,Premier League,2023/2024,25/05/2024,14:30,Krasnodar,Dynamo Moscow,1,0,H,2.63,3.36,2.69,2.81,3.84,2.69,2.66,3.45,2.58
Russia,Premier League,2023/2024,25/05/2024,14:30,Krylya Sovetov,Pari NN,1,1,D,2.07,3.63,3.43,2.17,4.05,3.55,2.07,3.67,3.35
Russia,Premier League,2023/2024,25/05/2024,14:30,Orenburg,Spartak Moscow,0,0,D,2.27,3.92,2.82,2.38,3.99,2.96,2.28,3.88,2.8
Russia,Premier League,2023/2024,25/05/2024,14:30,Rubin Kazan,Sochi,1,1,D,2.08,3.56,3.46,2.24,3.88,3.46,2.11,3.66,3.22
Russia,Premier League,2023/2024,25/05/2024,14:30,Zenit,FK Rostov,2,1,H,1.3,5.51,9.43,1.35,5.91,9.95,1.32,5.34,8.79
Russia,Premier League,2023/2024,29/05/2024,15:00,Ural,Akron Togliatti,0,2,A,1.97,3.21,4.32,2.09,3.49,4.52,1.95,3.3,4.25
Russia,Premier League,2023/2024,29/05/2024,17:15,Pari NN,Arsenal Tula,1,2,A,2.33,3.1,3.37,2.51,3.2,3.37,2.37,3.07,3.24
Russia,Premier League,2023/2024,01/06/2024,13:00,Akron Togliatti,Ural,1,2,A,2.95,3.2,2.51,3.01,3.45,2.55,2.93,3.24,2.49
Russia,Premier League,2023/2024,01/06/2024,16:00,Arsenal Tula,Pari NN,0,2,A,2.55,3.2,2.94,2.55,3.41,3.35,2.42,3.22,3.06
